,ISO3,year,Food,"Cereals, primary",Agriculture,Livestock,Crops
3113,ESP,1984,87.59,115.39,87.84,76.73,94.11
3114,ESP,1985,84.27,114.05,84.62,75.79,89.6
3115,ESP,1986,82.66,90.61,83.13,74.97,87.72
3116,ESP,1987,92.27,112.77,92.63,77.11,101.37
3117,ESP,1988,83.77,129.02,84.41,80.47,86.63
3118,ESP,1989,88.92,106.24,89.31,78.77,95.26
3119,ESP,1990,92.88,101.77,93.34,82.0,99.73
3120,ESP,1991,88.57,105.76,89.08,85.06,91.35
3121,ESP,1992,90.05,79.29,90.41,83.98,94.04
3122,ESP,1993,85.7,92.99,85.84,83.34,87.24
3123,ESP,1994,80.94,81.2,81.21,82.41,80.53
3124,ESP,1995,74.04,61.59,74.27,84.1,68.74
3125,ESP,1996,94.33,118.42,94.82,87.43,98.98
3126,ESP,1997,101.19,102.11,101.84,89.25,108.93
3127,ESP,1998,97.83,117.8,98.42,97.44,98.97
3128,ESP,1999,96.93,95.47,97.61,98.33,97.21
3129,ESP,2000,104.53,127.99,104.96,99.12,108.25
3130,ESP,2001,104.51,94.75,104.97,102.2,106.53
3131,ESP,2002,103.08,112.05,103.52,104.0,103.24
3132,ESP,2003,111.14,108.39,111.45,104.31,115.48
3133,ESP,2004,102.72,122.66,103.21,100.22,104.89
3134,ESP,2005,91.47,70.75,91.98,96.67,89.34
3135,ESP,2006,98.67,91.4,98.69,95.68,100.38
3136,ESP,2007,96.2,113.76,96.16,94.34,97.19
3137,ESP,2008,94.46,109.84,94.29,95.3,93.73
3138,ESP,2009,92.6,82.84,92.49,89.18,94.36
3139,ESP,2010,95.22,91.79,95.12,91.32,97.27
3140,ESP,2011,98.04,101.69,98.04,94.21,100.2
3141,ESP,2012,85.31,81.33,85.41,93.5,80.85
3142,ESP,2013,103.89,116.28,103.78,90.6,111.21
3143,ESP,2014,94.48,95.56,94.58,94.47,94.64
3144,ESP,2015,99.45,93.63,99.45,99.86,99.22
3145,ESP,2016,106.07,110.81,105.97,105.67,106.14
3146,ESP,2017,101.31,76.92,101.3,106.6,98.32
3147,ESP,2018,116.78,115.4,116.48,109.39,120.47
3148,ESP,2019,104.95,93.21,104.73,112.24,100.49
3149,ESP,2020,115.08,121.75,114.74,115.5,114.31
3150,ESP,2021,114.31,114.1,113.96,116.87,112.32
3151,ESP,2022,96.5,85.61,96.13,115.88,85.01
3152,ESP,2023,93.63,53.48,93.25,111.3,83.07
3153,EST,1992,97.39,41.72,97.45,120.97,68.93
3154,EST,1993,90.33,55.43,90.38,105.18,72.44
3155,EST,1994,78.92,34.53,78.96,95.39,59.04
3156,EST,1995,76.12,35.83,76.15,89.27,60.24
3157,EST,1996,73.18,44.3,73.2,82.41,62.03
3158,EST,1997,73.7,46.63,73.7,83.07,62.34
3159,EST,1998,70.56,41.61,70.56,86.56,51.15
3160,EST,1999,66.38,29.2,66.37,80.75,48.93
3161,EST,2000,73.15,50.62,73.14,76.17,69.46
3162,EST,2001,71.09,40.85,71.08,81.67,58.25
3163,EST,2002,67.92,39.21,67.91,81.58,51.33
3164,EST,2003,66.78,37.58,66.77,79.83,50.93
3165,EST,2004,70.19,45.54,70.19,85.76,51.3
3166,EST,2005,75.74,57.48,75.74,85.06,64.44
3167,EST,2006,72.7,47.28,72.71,88.9,53.09
3168,EST,2007,82.91,68.95,82.93,89.44,75.03
3169,EST,2008,80.06,68.15,80.08,90.54,67.4
3170,EST,2009,81.78,68.12,81.8,89.8,72.1
3171,EST,2010,78.06,54.0,78.08,89.36,64.4
3172,EST,2011,82.96,61.5,82.97,92.22,71.76
3173,EST,2012,88.68,80.03,88.69,94.51,81.65
3174,EST,2013,92.24,77.0,92.26,99.54,83.43
3175,EST,2014,97.36,99.31,97.36,98.56,95.91
3176,EST,2015,111.26,125.32,111.25,101.67,122.86
3177,EST,2016,91.39,75.37,91.39,99.77,81.24
3178,EST,2017,99.37,107.04,99.37,95.95,103.52
3179,EST,2018,84.26,73.6,84.22,95.32,70.76
3180,EST,2019,105.84,132.55,105.79,94.73,119.2
3181,EST,2020,106.55,131.47,106.5,94.53,121.02
3182,EST,2021,96.97,104.2,96.92,93.84,100.65
3183,EST,2022,102.9,121.95,102.85,92.12,115.86
3184,EST,2023,91.07,95.5,91.03,92.65,89.06
3185,ETH,1993,59.37,40.53,60.02,85.36,50.25
3186,ETH,1994,58.13,38.57,58.76,83.05,49.39
3187,ETH,1995,62.28,47.14,62.85,81.62,55.61
3188,ETH,1996,69.75,63.05,70.2,85.87,64.16
3189,ETH,1997,67.92,62.49,68.36,84.11,62.28
3190,ETH,1998,61.46,45.65,61.94,83.23,53.72
3191,ETH,1999,63.38,51.89,63.81,83.04,56.39
3192,ETH,2000,62.78,48.41,63.19,80.23,56.62
3193,ETH,2001,63.93,55.36,64.29,79.45,58.44
3194,ETH,2002,69.8,50.45,70.22,109.24,55.17
3195,ETH,2003,69.22,52.37,69.64,106.12,55.56
3196,ETH,2004,71.34,54.01,71.66,105.44,58.63
3197,ETH,2005,76.26,66.69,76.48,99.82,67.47
3198,ETH,2006,76.81,63.29,77.14,105.4,66.24
3199,ETH,2007,80.32,64.11,80.58,106.76,70.49
3200,ETH,2008,82.5,65.89,82.66,114.72,70.3
3201,ETH,2009,85.15,76.02,85.07,104.51,77.57
3202,ETH,2010,94.64,82.24,94.46,123.4,83.3
3203,ETH,2011,92.17,83.41,92.01,109.27,85.35
3204,ETH,2012,92.29,85.92,92.25,104.94,87.36
3205,ETH,2013,95.58,92.33,95.61,100.31,93.8
3206,ETH,2014,99.33,97.54,99.4,101.43,98.61
3207,ETH,2015,101.18,101.34,101.17,101.53,101.03
3208,ETH,2016,99.49,101.12,99.43,97.04,100.36
3209,ETH,2017,100.88,106.05,100.8,100.31,100.99
3210,ETH,2018,98.21,102.31,98.24,99.24,97.86
3211,ETH,2019,101.46,104.42,101.52,113.01,97.08
3212,ETH,2020,106.4,102.62,106.37,118.68,101.62
3213,ETH,2021,93.93,98.64,94.03,98.26,92.4
3214,ETH,2022,92.59,97.84,92.69,96.96,91.05
3215,ETH,2023,95.03,96.19,95.08,102.09,92.38
3216,FIN,1961,106.86,61.78,106.89,118.79,84.24
3217,FIN,1962,103.84,46.68,103.87,122.19,69.0
3218,FIN,1963,112.33,59.9,112.37,126.32,85.82
3219,FIN,1964,110.92,56.89,110.94,129.98,74.7
3220,FIN,1965,115.97,71.31,115.99,127.96,93.2
3221,FIN,1966,109.18,62.05,109.2,123.75,81.51
3222,FIN,1967,110.4,73.15,110.42,123.47,85.58
3223,FIN,1968,109.94,75.94,109.96,122.31,86.46
3224,FIN,1969,114.04,80.37,114.05,128.49,86.59
3225,FIN,1970,115.97,86.28,115.99,123.48,101.73
3226,FIN,1971,117.14,93.4,117.16,127.17,98.12
3227,FIN,1972,114.37,90.79,114.39,125.29,93.63
3228,FIN,1973,108.68,83.83,108.7,119.94,87.32
3229,FIN,1974,111.03,86.29,111.05,123.02,88.28
3230,FIN,1975,115.6,101.61,115.62,121.97,103.53
3231,FIN,1976,124.61,119.19,124.62,125.88,122.22
3232,FIN,1977,112.62,84.68,112.62,123.3,92.3
3233,FIN,1978,114.84,87.23,114.84,123.48,98.41
3234,FIN,1979,116.87,93.05,116.87,125.65,100.16
3235,FIN,1980,120.39,95.7,120.39,127.91,106.08
3236,FIN,1981,111.68,68.8,111.68,128.79,79.13
3237,FIN,1982,119.46,97.23,119.46,127.12,104.9
3238,FIN,1983,126.16,111.23,126.17,128.54,121.65
3239,FIN,1984,122.93,103.67,122.94,128.82,111.74
3240,FIN,1985,119.46,103.18,119.46,125.96,107.1
3241,FIN,1986,119.39,99.91,119.4,124.93,108.88
3242,FIN,1987,104.53,61.81,104.54,123.12,69.2
3243,FIN,1988,108.69,79.13,108.69,114.95,96.79
3244,FIN,1989,116.54,107.3,116.55,114.77,119.92
3245,FIN,1990,120.97,121.0,120.98,117.7,127.22
3246,FIN,1991,108.18,94.5,108.19,111.22,102.43
3247,FIN,1992,100.73,70.26,100.74,107.52,87.83
3248,FIN,1993,103.6,90.83,103.6,103.68,103.45
3249,FIN,1994,104.75,91.69,104.75,105.35,103.61
3250,FIN,1995,102.53,90.35,102.54,101.56,104.4
3251,FIN,1996,103.4,100.62,103.4,100.89,108.18
3252,FIN,1997,106.12,102.81,106.12,102.91,112.23
3253,FIN,1998,95.55,75.08,95.56,102.11,83.09
3254,FIN,1999,97.73,76.48,97.73,100.37,92.71
3255,FIN,2000,105.37,110.47,105.37,100.28,115.04
3256,FIN,2001,104.12,98.15,104.12,102.94,106.37
3257,FIN,2002,107.4,104.85,107.4,104.92,112.12
3258,FIN,2003,105.31,102.1,105.31,105.81,104.37
3259,FIN,2004,104.23,98.75,104.23,105.43,101.96
3260,FIN,2005,107.82,109.72,107.82,103.92,115.23
3261,FIN,2006,104.42,101.85,104.42,103.67,105.85
3262,FIN,2007,106.36,110.86,106.36,103.2,112.37
3263,FIN,2008,104.48,112.47,104.48,101.21,110.71
3264,FIN,2009,105.15,113.54,105.15,99.11,116.65
3265,FIN,2010,96.37,80.31,96.37,98.56,92.19
3266,FIN,2011,100.08,98.36,100.09,97.97,104.12
3267,FIN,2012,95.86,96.88,95.86,96.46,94.72
3268,FIN,2013,100.23,105.98,100.23,97.56,105.32
3269,FIN,2014,101.35,109.49,101.35,98.41,106.95
3270,FIN,2015,99.51,97.57,99.51,100.69,97.29
3271,FIN,2016,99.13,92.94,99.13,100.9,95.77
3272,FIN,2017,97.48,89.22,97.48,99.75,93.18
3273,FIN,2018,92.34,70.79,92.33,98.95,79.74
3274,FIN,2019,101.38,105.37,101.37,99.16,105.57
3275,FIN,2020,97.62,87.01,97.61,100.48,92.16
3276,FIN,2021,91.41,68.8,91.41,98.75,77.43
3277,FIN,2022,95.75,91.69,95.74,96.26,94.74
3278,FIN,2023,89.76,76.86,89.75,93.88,81.9
3279,FJI,1961,174.25,646.71,174.41,76.97,221.95
3280,FJI,1962,200.5,618.63,200.51,78.65,259.96
3281,FJI,1963,221.06,586.42,221.35,81.58,289.54
3282,FJI,1964,216.53,468.72,216.81,98.2,274.67
3283,FJI,1965,192.65,363.41,193.16,92.57,242.23
3284,FJI,1966,183.47,353.29,183.98,94.15,227.8
3285,FJI,1967,177.37,379.42,177.49,96.74,216.89
3286,FJI,1968,207.41,463.03,207.9,96.42,262.28
3287,FJI,1969,193.81,422.54,193.67,107.56,235.68
3288,FJI,1970,203.57,466.43,203.35,108.7,249.53
3289,FJI,1971,185.76,385.69,185.61,116.45,219.35
3290,FJI,1972,164.63,379.08,164.55,104.69,193.76
3291,FJI,1973,168.53,350.47,168.42,112.37,195.76
3292,FJI,1974,153.47,365.05,153.42,110.21,174.51
3293,FJI,1975,151.79,473.6,151.76,112.42,170.94
3294,FJI,1976,153.86,424.07,153.94,111.91,174.44
3295,FJI,1977,170.32,359.8,170.38,122.53,193.72
3296,FJI,1978,170.79,320.42,170.42,126.74,191.73
3297,FJI,1979,203.87,363.96,203.38,132.64,237.88
3298,FJI,1980,183.42,338.09,183.18,138.5,204.98
3299,FJI,1981,196.86,318.25,196.4,141.8,223.03
3300,FJI,1982,197.22,365.0,196.84,134.94,227.04
3301,FJI,1983,145.08,292.11,144.85,133.5,150.39
3302,FJI,1984,203.73,388.4,203.08,131.39,238.06
3303,FJI,1985,168.88,463.83,168.59,136.85,184.08
3304,FJI,1986,197.69,403.07,197.14,143.37,223.37
3305,FJI,1987,159.64,375.91,159.16,142.42,167.33
3306,FJI,1988,162.95,511.44,162.32,142.69,171.9
3307,FJI,1989,189.28,496.22,188.6,149.25,207.8
3308,FJI,1990,194.04,419.57,193.43,156.99,211.21
3309,FJI,1991,153.58,443.53,153.17,103.88,177.22
3310,FJI,1992,152.29,345.4,151.92,87.52,183.34
3311,FJI,1993,155.93,336.9,155.65,100.6,182.5
3312,FJI,1994,165.87,279.41,165.43,110.02,192.46
3313,FJI,1995,170.07,282.84,169.44,110.73,198.09
3314,FJI,1996,166.11,270.72,165.59,111.51,191.97
3315,FJI,1997,157.53,261.14,157.05,114.29,177.91
3316,FJI,1998,126.09,82.88,125.69,109.69,133.5
3317,FJI,1999,155.8,250.88,155.34,108.74,178.08
3318,FJI,2000,153.46,192.05,153.1,105.09,176.52
3319,FJI,2001,138.93,204.92,138.72,105.68,154.84
3320,FJI,2002,144.13,181.38,143.72,106.19,162.02
3321,FJI,2003,129.18,218.45,129.0,97.94,144.16
3322,FJI,2004,143.06,194.21,142.64,107.02,160.01
3323,FJI,2005,144.79,208.28,144.47,108.29,162.13
3324,FJI,2006,151.29,175.29,150.92,111.46,170.18
3325,FJI,2007,134.92,197.65,134.58,112.27,145.46
3326,FJI,2008,132.22,155.68,131.87,112.01,141.57
3327,FJI,2009,113.57,154.68,113.5,70.16,134.64
3328,FJI,2010,90.89,105.65,90.94,83.38,94.63
3329,FJI,2011,108.25,103.78,108.24,97.25,113.6
3330,FJI,2012,88.81,61.36,88.88,103.75,81.62
3331,FJI,2013,100.31,94.02,100.35,90.55,105.13
3332,FJI,2014,107.89,94.58,107.86,109.09,107.26
3333,FJI,2015,109.56,88.53,109.51,113.04,107.78
3334,FJI,2016,82.55,116.88,82.64,77.87,84.96
3335,FJI,2017,112.73,123.09,112.68,143.95,97.42
3336,FJI,2018,118.06,98.83,117.99,147.92,103.38
3337,FJI,2019,120.89,94.39,120.76,142.94,109.94
3338,FJI,2020,114.76,125.5,114.63,112.93,115.46
3339,FJI,2021,114.47,143.07,114.27,121.66,110.67
3340,FJI,2022,138.38,177.93,138.06,165.11,124.86
3341,FJI,2023,148.92,104.77,148.46,188.04,129.15
3342,FRA,1961,95.44,41.98,95.71,101.24,90.99
3343,FRA,1962,107.78,51.44,108.05,100.93,114.14
3344,FRA,1963,100.89,49.67,101.16,100.47,101.75
3345,FRA,1964,99.56,51.81,99.87,97.81,101.64
3346,FRA,1965,104.5,57.09,104.84,101.51,107.68
3347,FRA,1966,99.22,51.17,99.54,102.32,97.17
3348,FRA,1967,104.89,61.58,105.2,106.96,103.69
3349,FRA,1968,107.52,62.98,107.81,108.9,106.88
3350,FRA,1969,100.53,62.14,100.78,105.77,96.52
3351,FRA,1970,106.46,58.18,106.72,106.1,107.25
3352,FRA,1971,105.19,67.87,105.43,107.89,103.32
3353,FRA,1972,102.9,74.01,103.18,107.22,99.72
3354,FRA,1973,112.05,77.83,112.32,108.14,115.9
3355,FRA,1974,111.11,74.38,111.38,114.49,108.72
3356,FRA,1975,104.25,63.93,104.49,113.54,96.74
3357,FRA,1976,104.11,59.08,104.45,115.16,95.29
3358,FRA,1977,100.72,70.01,100.99,112.99,90.73
3359,FRA,1978,108.05,80.88,108.35,114.93,102.72
3360,FRA,1979,116.61,78.18,116.88,121.75,112.72
3361,FRA,1980,116.0,85.16,116.25,123.96,109.64
3362,FRA,1981,111.17,81.32,111.4,123.88,100.72
3363,FRA,1982,118.51,85.7,118.73,123.4,114.73
3364,FRA,1983,113.0,81.52,113.2,124.09,103.89
3365,FRA,1984,120.51,102.1,120.71,126.64,115.63
3366,FRA,1985,118.05,96.47,118.25,123.22,113.99
3367,FRA,1986,116.0,87.06,116.21,123.8,109.71
3368,FRA,1987,118.85,90.92,119.05,123.3,115.41
3369,FRA,1988,115.35,95.85,115.52,120.37,111.38
3370,FRA,1989,113.87,98.52,114.02,117.02,111.46
3371,FRA,1990,115.71,94.59,115.88,120.11,112.27
3372,FRA,1991,111.54,102.39,111.69,121.61,103.21
3373,FRA,1992,115.48,101.73,115.62,118.8,112.91
3374,FRA,1993,108.86,92.71,109.02,117.82,101.49
3375,FRA,1994,109.81,89.36,109.98,119.19,102.1
3376,FRA,1995,111.85,89.32,112.0,121.62,103.76
3377,FRA,1996,117.78,103.93,117.92,123.81,112.87
3378,FRA,1997,118.25,104.21,118.41,124.79,112.95
3379,FRA,1998,118.42,112.79,118.54,123.8,114.04
3380,FRA,1999,118.33,105.96,118.46,120.07,117.09
3381,FRA,2000,112.95,107.56,113.09,112.69,113.43
3382,FRA,2001,107.63,97.24,107.74,112.9,103.33
3383,FRA,2002,112.37,112.24,112.46,113.19,111.82
3384,FRA,2003,102.52,88.09,102.6,110.33,95.99
3385,FRA,2004,110.53,112.37,110.57,107.57,113.14
3386,FRA,2005,105.57,101.58,105.63,106.29,105.06
3387,FRA,2006,100.4,97.05,100.5,100.41,100.57
3388,FRA,2007,98.75,92.68,98.84,101.05,96.95
3389,FRA,2008,103.1,108.88,103.18,102.77,103.53
3390,FRA,2009,103.78,108.1,103.88,100.61,106.68
3391,FRA,2010,100.88,101.36,100.96,101.75,100.29
3392,FRA,2011,102.75,97.72,102.81,103.0,102.64
3393,FRA,2012,99.06,103.65,99.16,99.94,98.49
3394,FRA,2013,97.01,102.25,97.08,97.43,96.77
3395,FRA,2014,102.8,108.88,102.8,99.51,105.62
3396,FRA,2015,102.19,109.82,102.19,100.17,103.91
3397,FRA,2016,95.01,81.3,95.01,100.32,90.48
3398,FRA,2017,100.72,102.52,100.71,98.61,102.51
3399,FRA,2018,96.31,91.88,96.25,97.47,95.2
3400,FRA,2019,96.82,104.31,96.77,96.22,97.25
3401,FRA,2020,92.32,83.85,92.3,96.53,88.69
3402,FRA,2021,95.04,98.18,95.05,95.23,94.89
3403,FRA,2022,92.57,88.14,92.56,92.22,92.86
3404,FRA,2023,93.2,94.01,93.19,89.36,96.46
3405,FRO,1961,9.91,,9.91,,158.88
3406,FRO,1962,9.31,,9.31,,149.26
3407,FRO,1963,10.34,,10.34,,165.76
3408,FRO,1964,8.41,,8.41,,134.82
3409,FRO,1965,7.75,,7.75,,124.27
3410,FRO,1966,64.64,,64.64,59.72,138.57
3411,FRO,1967,61.75,,61.75,57.79,121.33
3412,FRO,1968,61.37,,61.37,57.15,124.8
3413,FRO,1969,58.03,,58.03,55.09,102.31
3414,FRO,1970,53.6,,53.6,48.17,135.13
3415,FRO,1971,56.97,,56.97,53.7,106.25
3416,FRO,1972,58.19,,58.19,55.75,94.89
3417,FRO,1973,56.81,,56.81,54.97,84.37
3418,FRO,1974,57.92,,57.92,56.19,83.93
3419,FRO,1975,57.1,,57.1,55.69,78.38
3420,FRO,1976,58.03,,58.03,54.94,104.41
3421,FRO,1977,56.59,,56.59,53.77,99.09
3422,FRO,1978,41.53,,41.53,37.78,97.91
3423,FRO,1979,52.94,,52.94,50.03,96.64
3424,FRO,1980,52.26,,52.26,49.39,95.4
3425,FRO,1981,53.17,,53.17,50.45,94.19
3426,FRO,1982,52.91,,52.91,50.24,93.03
3427,FRO,1983,48.36,,48.36,45.31,94.11
3428,FRO,1984,50.37,,50.37,47.43,94.53
3429,FRO,1985,50.48,,50.48,47.38,97.09
3430,FRO,1986,50.58,,50.58,47.54,96.2
3431,FRO,1987,51.17,,51.17,48.24,95.25
3432,FRO,1988,50.86,,50.86,47.97,94.25
3433,FRO,1989,50.3,,50.3,47.45,93.14
3434,FRO,1990,50.56,,50.56,47.5,96.49
3435,FRO,1991,52.04,,52.04,48.86,99.85
3436,FRO,1992,53.29,,53.29,49.91,104.23
3437,FRO,1993,55.15,,55.15,51.79,105.64
3438,FRO,1994,56.87,,56.87,53.45,108.27
3439,FRO,1995,57.45,,57.45,54.01,109.17
3440,FRO,1996,56.52,,56.52,53.09,108.21
3441,FRO,1997,56.42,,56.42,53.06,107.02
3442,FRO,1998,55.57,,55.57,52.23,105.73
3443,FRO,1999,55.15,,55.15,51.87,104.43
3444,FRO,2000,54.97,,54.97,51.79,102.78
3445,FRO,2001,54.4,,54.4,51.31,100.82
3446,FRO,2002,53.76,,53.76,50.77,98.68
3447,FRO,2003,53.06,,53.06,50.16,96.76
3448,FRO,2004,52.24,,52.24,49.4,94.97
3449,FRO,2005,51.29,,51.29,48.47,93.77
3450,FRO,2006,50.55,,50.55,47.71,93.21
3451,FRO,2007,51.32,,51.32,48.66,91.29
3452,FRO,2008,51.24,,51.24,48.47,92.8
3453,FRO,2009,51.26,,51.26,48.48,93.06
3454,FRO,2010,51.55,,51.55,48.8,92.82
3455,FRO,2011,53.25,,53.25,50.4,96.06
3456,FRO,2012,53.25,,53.25,50.23,98.59
3457,FRO,2013,55.12,,55.12,51.82,104.75
3458,FRO,2014,98.57,,98.57,97.78,110.38
3459,FRO,2015,99.71,,99.71,100.36,89.95
3460,FRO,2016,101.72,,101.72,101.85,99.67
3461,FRO,2017,98.22,,98.22,98.38,95.76
3462,FRO,2018,98.93,,98.93,99.25,94.01
3463,FRO,2019,97.48,,97.48,97.83,92.25
3464,FRO,2020,94.5,,94.5,94.72,91.12
3465,FRO,2021,95.07,,95.07,95.39,90.33
3466,FRO,2022,97.35,,97.35,97.89,89.3
3467,FRO,2023,96.54,,96.54,97.09,88.3
3468,FSM,1991,17.04,10.01,17.04,90.23,0.06
3469,FSM,1992,16.72,10.21,16.72,88.55,0.06
3470,FSM,1993,16.36,10.27,16.36,86.6,0.06
3471,FSM,1994,16.13,10.53,16.13,85.37,0.06
3472,FSM,1995,72.2,52.18,72.2,91.8,67.66
3473,FSM,1996,72.13,53.21,72.13,92.33,67.45
3474,FSM,1997,71.95,53.91,71.95,92.04,67.29
3475,FSM,1998,71.78,54.65,71.78,91.8,67.13
3476,FSM,1999,71.68,55.39,71.68,91.57,67.07
3477,FSM,2000,71.48,56.11,71.48,91.28,66.88
3478,FSM,2001,71.3,56.87,71.3,91.04,66.72
3479,FSM,2002,71.26,57.76,71.26,90.94,66.69
3480,FSM,2003,71.38,58.8,71.38,91.13,66.8
3481,FSM,2004,69.65,59.98,69.65,91.44,64.59
3482,FSM,2005,67.51,61.28,67.51,91.85,61.86
3483,FSM,2006,65.09,62.51,65.09,88.83,59.58
3484,FSM,2007,67.41,58.74,67.41,95.64,60.85
3485,FSM,2008,65.04,69.86,65.04,85.32,60.34
3486,FSM,2009,67.02,75.21,67.02,94.42,60.66
3487,FSM,2010,66.61,80.26,66.61,92.37,60.63
3488,FSM,2011,80.94,84.93,80.94,98.12,76.95
3489,FSM,2012,84.02,92.75,84.02,93.44,81.83
3490,FSM,2013,85.71,97.03,85.71,99.3,82.56
3491,FSM,2014,100.35,101.58,100.35,98.77,100.72
3492,FSM,2015,99.46,98.37,99.46,100.21,99.28
3493,FSM,2016,100.19,100.05,100.19,101.02,100.0
3494,FSM,2017,100.34,101.48,100.34,102.63,99.81
3495,FSM,2018,117.18,103.03,117.18,99.2,121.35
3496,FSM,2019,116.65,104.44,116.65,98.55,120.84
3497,FSM,2020,116.41,102.03,116.41,100.0,120.22
3498,FSM,2021,115.78,102.0,115.78,100.07,119.42
3499,FSM,2022,115.36,101.74,115.36,100.21,118.88
3500,FSM,2023,116.11,100.95,116.11,100.25,119.79
3501,GAB,1961,124.28,83.96,113.08,169.62,96.88
3502,GAB,1962,126.93,79.2,115.47,177.81,97.59
3503,GAB,1963,125.67,80.09,114.37,185.7,93.92
3504,GAB,1964,125.51,83.3,114.27,192.85,91.75
3505,GAB,1965,125.53,82.44,114.67,195.58,91.47
3506,GAB,1966,126.6,73.33,115.53,198.17,91.84
3507,GAB,1967,126.99,72.38,115.91,195.61,93.06
3508,GAB,1968,129.09,70.97,117.96,193.56,96.28
3509,GAB,1969,127.16,64.73,115.99,189.27,94.98
3510,GAB,1970,127.89,66.69,116.54,186.08,96.61
3511,GAB,1971,128.58,65.88,117.23,183.37,98.27
3512,GAB,1972,128.3,52.81,116.95,181.21,98.53
3513,GAB,1973,128.39,59.9,117.02,179.0,99.25
3514,GAB,1974,127.69,58.85,116.4,176.94,99.05
3515,GAB,1975,125.99,52.95,114.66,167.55,99.49
3516,GAB,1976,127.05,56.21,115.61,168.44,100.46
3517,GAB,1977,134.57,59.49,122.24,167.51,109.27
3518,GAB,1978,140.39,63.8,127.43,167.47,115.95
3519,GAB,1979,143.22,68.23,130.04,163.03,120.59
3520,GAB,1980,145.9,67.46,132.58,158.69,125.1
3521,GAB,1981,137.93,64.39,125.36,154.8,116.92
3522,GAB,1982,139.06,67.35,126.36,150.74,119.37
3523,GAB,1983,139.46,72.53,126.91,148.0,120.86
3524,GAB,1984,139.39,74.38,126.92,146.97,121.17
3525,GAB,1985,137.71,70.77,125.33,144.94,119.7
3526,GAB,1986,139.19,107.23,127.02,144.76,121.93
3527,GAB,1987,137.12,115.26,125.15,142.26,120.25
3528,GAB,1988,138.51,120.58,127.09,140.46,123.25
3529,GAB,1989,136.7,97.07,125.18,138.14,121.46
3530,GAB,1990,131.05,107.71,120.5,137.79,115.55
3531,GAB,1991,141.21,109.99,130.02,135.2,128.54
3532,GAB,1992,132.8,108.91,122.41,136.21,118.46
3533,GAB,1993,126.45,112.69,117.31,136.57,111.78
3534,GAB,1994,124.87,123.91,116.23,133.97,111.15
3535,GAB,1995,123.35,116.8,115.14,134.99,109.45
3536,GAB,1996,125.09,113.48,117.54,133.77,112.89
3537,GAB,1997,123.99,94.55,117.76,135.15,112.78
3538,GAB,1998,125.82,100.29,119.99,135.35,115.58
3539,GAB,1999,121.4,100.07,115.7,134.36,110.35
3540,GAB,2000,123.17,94.72,117.68,133.76,113.07
3541,GAB,2001,117.9,89.89,112.85,131.59,107.48
3542,GAB,2002,117.11,83.98,112.28,129.66,107.29
3543,GAB,2003,114.83,103.87,110.16,127.28,105.25
3544,GAB,2004,111.34,98.83,106.82,125.33,101.51
3545,GAB,2005,108.68,107.88,105.13,122.29,100.21
3546,GAB,2006,105.67,98.6,103.25,116.45,99.46
3547,GAB,2007,104.89,97.97,102.85,115.21,99.31
3548,GAB,2008,105.83,101.24,105.44,113.01,103.27
3549,GAB,2009,104.81,107.22,103.14,111.13,100.85
3550,GAB,2010,104.48,106.2,103.66,109.5,101.98
3551,GAB,2011,106.15,106.68,105.32,106.36,105.02
3552,GAB,2012,101.52,105.76,101.26,102.11,101.01
3553,GAB,2013,102.94,103.9,102.6,104.33,102.11
3554,GAB,2014,102.14,101.66,101.97,101.84,102.01
3555,GAB,2015,99.95,99.93,100.1,100.58,99.97
3556,GAB,2016,97.91,98.4,97.93,97.58,98.02
3557,GAB,2017,96.61,96.61,96.67,95.69,96.95
3558,GAB,2018,94.75,95.8,94.84,92.82,95.42
3559,GAB,2019,93.01,94.25,94.03,91.37,94.79
3560,GAB,2020,91.15,93.75,92.83,91.32,93.26
3561,GAB,2021,89.02,90.24,93.64,88.12,95.23
3562,GAB,2022,87.32,88.58,94.8,87.17,96.98
3563,GAB,2023,86.15,86.86,93.58,86.29,95.67
3564,GBR,1961,81.37,45.99,81.62,89.92,67.04
3565,GBR,1962,85.5,56.41,85.7,91.81,74.96
3566,GBR,1963,84.76,53.36,84.93,90.49,75.17
3567,GBR,1964,86.02,60.22,86.17,89.54,80.25
3568,GBR,1965,87.75,64.33,87.9,91.07,82.33
3569,GBR,1966,85.72,62.12,85.9,90.78,77.33
3570,GBR,1967,88.89,67.37,89.0,92.64,82.61
3571,GBR,1968,87.93,60.16,87.99,92.7,79.71
3572,GBR,1969,87.58,61.74,87.53,92.1,79.51
3573,GBR,1970,91.52,61.06,91.41,96.19,83.02
3574,GBR,1971,92.63,68.62,92.51,95.81,86.73
3575,GBR,1972,93.31,70.84,93.19,98.98,83.04
3576,GBR,1973,94.4,70.05,94.29,98.93,86.13
3577,GBR,1974,98.46,75.72,98.33,103.74,88.82
3578,GBR,1975,93.26,63.72,93.18,105.16,72.14
3579,GBR,1976,92.13,61.08,92.02,104.78,69.63
3580,GBR,1977,100.14,76.51,99.93,106.65,88.14
3581,GBR,1978,102.93,80.08,102.75,108.99,91.79
3582,GBR,1979,103.4,81.28,103.19,110.58,90.22
3583,GBR,1980,107.59,91.19,107.41,113.12,97.38
3584,GBR,1981,104.46,92.02,104.29,110.25,93.83
3585,GBR,1982,110.35,103.39,110.11,111.99,106.82
