,ISO3,year,temp_mean,precip_total,humidity_mean
8431,JPN,1986,13.183127339680993,76.25267292587526,9.266423722108213
8432,JPN,1987,13.962739562988304,78.58703327565308,9.780980110168462
8433,JPN,1988,13.354564921061296,100.79514573271811,9.631639440854386
8434,JPN,1989,14.212126668294218,104.82271779801525,9.972597002983095
8435,JPN,1990,14.72577565511068,104.38467960648266,10.400717695554098
8436,JPN,1991,14.194337463378929,104.66504862779404,10.186512947082523
8437,JPN,1992,13.876390075683673,110.51921743455753,9.714361310005188
8438,JPN,1993,13.442280069986964,110.16995686077277,9.490717609723406
8439,JPN,1994,14.28406422932943,89.63656908963458,10.104955633481344
8440,JPN,1995,13.36718139648417,107.2857175267927,9.636349399884539
8441,JPN,1996,13.18579762776693,100.03923793010473,9.563690344492603
8442,JPN,1997,13.875436401367153,102.00455342146597,9.780057231585191
8443,JPN,1998,14.733303324381666,132.3133287623932,10.635144273440044
8444,JPN,1999,14.073251342773574,121.16755108490906,10.228608131408693
8445,JPN,2000,13.974387105305993,122.58769997606575,10.19408369064331
8446,JPN,2001,13.734757995605491,121.68059702889875,10.04403579235077
8447,JPN,2002,13.872473653157613,132.92635476773285,10.06803250312805
8448,JPN,2003,13.688770548502532,133.26225100536251,10.040335933367414
8449,JPN,2004,14.414163208007778,128.64445548346433,10.32549858093262
8450,JPN,2005,13.501784261067655,104.32667400164067,9.948234081268314
8451,JPN,2006,13.876357014973848,138.51821573734927,10.182493249575307
8452,JPN,2007,14.125533040364587,100.86485282499778,10.047039707501725
8453,JPN,2008,13.791383361816372,121.46709549961085,10.060119549433393
8454,JPN,2009,13.919775899251192,116.62998221254384,9.861587882041933
8455,JPN,2010,14.096205647786348,141.81945693690065,10.413255810737605
8456,JPN,2011,13.345173136393157,119.65471926669125,10.04312948385874
8457,JPN,2012,13.24412434895828,128.17907933003883,9.927473346392317
8458,JPN,2013,13.664888000488304,115.91214066902467,10.027294635772707
8459,JPN,2014,13.361912027994777,125.18410863231111,9.792602419853203
8460,JPN,2015,13.804470316568938,118.97403662078432,9.969441095987959
8461,JPN,2016,14.105002339680993,127.07587974182388,10.354077100753779
8462,JPN,2017,13.318676249186126,116.70034211510459,9.792782584826146
8463,JPN,2018,13.950275675455714,114.40938314262894,10.197710156440742
8464,JPN,2019,14.060746765136798,114.34277358785039,10.17194577058156
8465,JPN,2020,14.09467213948568,128.33553968083496,10.257081071535739
8466,JPN,2021,13.913278198242153,129.78625323921145,10.194831450780235
8467,JPN,2022,13.711844380696789,114.58723814303085,10.266407370567324
8468,JPN,2023,14.707190450032613,131.62128930888994,10.675776004791262
8469,JPN,2024,9.097015380859602,137.12408679857617,7.108991146087638
8470,KAZ,1948,6.958784993489701,39.427593811979,4.984614431858065
8471,KAZ,1949,6.0964167277019214,39.63083929829733,4.826328396797181
8472,KAZ,1950,6.171090698242267,37.7630878228956,4.979429066181183
8473,KAZ,1951,6.789862569173067,35.49394013339223,5.173526873191197
8474,KAZ,1952,6.976998901367267,28.88191166607612,4.931760946909587
8475,KAZ,1953,7.148426310221282,37.53925381556658,5.235427816708882
8476,KAZ,1954,5.724516805012854,33.85691795529053,4.963263730208079
8477,KAZ,1955,7.057234700521008,25.39364554809253,4.786587814490001
8478,KAZ,1956,6.453617350260345,32.18100416870586,4.835848122835158
8479,KAZ,1957,6.143001810709563,29.293156837923085,4.814124355713525
8480,KAZ,1958,5.583599344889251,35.94716759198492,4.802237411340079
8481,KAZ,1959,5.1185165405273665,38.98645330264117,4.857359349727631
8482,KAZ,1960,4.58456827799489,38.410791449223325,4.734879175821942
8483,KAZ,1961,5.58578898111972,33.49838727626774,4.8653280933698015
8484,KAZ,1962,5.586890157063806,37.32606693984053,4.9741238355636614
8485,KAZ,1963,5.9087565104166515,34.20755575461956,4.906058271725973
8486,KAZ,1964,5.074650065104095,44.083941092594635,4.955034414927167
8487,KAZ,1965,6.285048421224076,29.406769094293836,4.806922535101572
8488,KAZ,1966,5.810355122884118,31.405495276658264,4.810341030359267
