,ISO3,year,Drought,Heat wave,Wildfire,Flood
10218,SOM,1973,1,0,0,0
10219,SOM,1974,0,0,0,0
10220,SOM,1975,0,0,0,0
10221,SOM,1976,0,0,0,0
10222,SOM,1977,0,0,0,1
10223,SOM,1978,0,0,0,0
10224,SOM,1979,0,0,0,0
10225,SOM,1980,1,0,0,0
10226,SOM,1981,0,0,0,1
10227,SOM,1982,0,0,0,0
10228,SOM,1983,1,0,0,0
10229,SOM,1984,0,0,0,0
10230,SOM,1985,0,0,0,0
10231,SOM,1986,0,0,0,0
10232,SOM,1987,1,0,0,1
10233,SOM,1988,1,0,0,0
10234,SOM,1989,0,0,0,1
10235,SOM,1990,0,0,0,0
10236,SOM,1991,0,0,0,0
10237,SOM,1992,0,0,0,0
10238,SOM,1993,0,0,0,0
10239,SOM,1994,0,0,0,1
10240,SOM,1995,0,0,0,1
10241,SOM,1996,0,0,0,1
10242,SOM,1997,0,0,0,1
10243,SOM,1998,0,0,0,0
10244,SOM,1999,1,0,0,0
10245,SOM,2000,0,0,0,1
10246,SOM,2001,0,0,0,1
10247,SOM,2002,0,0,0,1
10248,SOM,2003,0,0,0,1
10249,SOM,2004,1,0,0,1
10250,SOM,2005,1,0,0,1
10251,SOM,2006,0,0,0,1
10252,SOM,2007,0,0,0,1
10253,SOM,2008,1,0,0,1
10254,SOM,2009,0,0,0,1
10255,SOM,2010,1,0,0,1
10256,SOM,2011,1,0,0,1
10257,SOM,2012,0,0,0,1
10258,SOM,2013,0,0,0,1
10259,SOM,2014,1,0,0,1
10260,SOM,2015,1,0,0,1
10261,SOM,2016,0,0,0,1
10262,SOM,2017,0,0,0,0
10263,SOM,2018,0,0,0,1
10264,SOM,2019,1,0,0,1
10265,SOM,2020,1,0,0,1
10266,SOM,2021,0,0,0,1
10267,SOM,2022,0,0,0,1
10268,SOM,2023,0,0,0,1
10269,SOM,2024,0,0,0,1
10270,SPI,1960,0,0,0,0
10271,SPI,1961,0,0,0,0
10272,SPI,1962,0,0,0,0
10273,SPI,1963,0,0,0,0
10274,SPI,1964,0,0,0,0
10275,SPI,1965,0,0,0,0
10276,SPI,1966,0,0,0,0
10277,SPI,1967,0,0,0,0
10278,SPI,1968,0,0,0,0
10279,SPI,1969,0,0,0,0
10280,SPI,1970,0,0,0,0
10281,SPI,1971,0,0,0,0
10282,SPI,1972,0,0,0,0
10283,SPI,1973,0,0,0,0
10284,SPI,1974,0,0,0,0
10285,SPI,1975,0,0,0,0
10286,SPI,1976,0,0,0,0
10287,SPI,1977,0,0,0,0
10288,SPI,1978,0,0,0,0
10289,SPI,1979,0,0,0,0
10290,SPI,1980,0,0,0,0
10291,SPI,1981,0,0,0,0
10292,SPI,1982,0,0,0,0
10293,SPI,1983,0,0,0,0
10294,SPI,1984,0,0,0,0
10295,SPI,1985,0,0,0,0
10296,SPI,1986,0,0,0,0
10297,SPI,1987,0,0,0,0
10298,SPI,1988,0,0,0,0
10299,SPI,1989,0,0,0,0
10300,SPI,1990,0,0,0,0
10301,SPI,1991,0,0,0,0
10302,SPI,1992,0,0,0,0
10303,SPI,1993,0,0,0,0
10304,SPI,1994,0,0,0,0
10305,SPI,1995,0,0,0,0
10306,SPI,1996,0,0,0,0
10307,SPI,1997,0,0,0,0
10308,SPI,1998,0,0,0,0
10309,SPI,1999,0,0,0,0
10310,SPI,2000,0,0,0,0
10311,SPI,2001,0,0,0,1
10312,SPI,2002,0,0,0,1
10313,SPI,2003,0,0,0,0
10314,SPI,2004,0,1,0,0
10315,SPI,2005,0,0,0,0
10316,SPI,2006,0,0,0,0
10317,SPI,2007,0,0,1,0
10318,SPI,2008,0,0,0,0
10319,SPI,2009,0,0,0,0
10320,SPI,2010,0,0,0,0
10321,SPI,2011,0,0,0,0
10322,SPI,2012,0,0,0,0
10323,SPI,2013,0,0,0,0
10324,SPI,2014,0,0,0,0
10325,SPI,2015,0,0,0,0
10326,SPI,2016,0,0,0,0
10327,SPI,2017,0,0,0,0
10328,SPI,2018,0,0,0,0
10329,SPI,2019,0,0,0,0
10330,SPI,2020,0,0,0,0
10331,SPI,2021,0,0,0,0
10332,SPI,2022,0,0,0,0
10333,SPI,2023,0,0,0,0
10334,SPI,2024,0,0,0,0
10335,SRB,1960,0,0,0,0
10336,SRB,1961,0,0,0,0
10337,SRB,1962,0,0,0,0
10338,SRB,1963,0,0,0,0
10339,SRB,1964,0,0,0,0
10340,SRB,1965,0,0,0,0
10341,SRB,1966,0,0,0,0
10342,SRB,1967,0,0,0,0
10343,SRB,1968,0,0,0,0
10344,SRB,1969,0,0,0,0
10345,SRB,1970,0,0,0,0
10346,SRB,1971,0,0,0,0
10347,SRB,1972,0,0,0,0
10348,SRB,1973,0,0,0,0
10349,SRB,1974,0,0,0,0
10350,SRB,1975,0,0,0,0
10351,SRB,1976,0,0,0,0
10352,SRB,1977,0,0,0,0
10353,SRB,1978,0,0,0,0
10354,SRB,1979,0,0,0,0
10355,SRB,1980,0,0,0,0
10356,SRB,1981,0,0,0,0
10357,SRB,1982,0,0,0,0
10358,SRB,1983,0,0,0,0
10359,SRB,1984,0,0,0,0
10360,SRB,1985,0,0,0,0
10361,SRB,1986,0,0,0,0
10362,SRB,1987,0,0,0,0
10363,SRB,1988,0,0,0,0
10364,SRB,1989,0,0,0,0
10365,SRB,1990,0,0,0,0
10366,SRB,1991,0,0,0,0
10367,SRB,1992,0,0,0,0
10368,SRB,1993,0,0,0,0
10369,SRB,1994,0,0,0,0
10370,SRB,1995,0,0,0,0
10371,SRB,1996,0,0,0,0
10372,SRB,1997,0,0,0,0
10373,SRB,1998,0,0,0,0
10374,SRB,1999,0,0,0,0
10375,SRB,2000,0,0,0,0
10376,SRB,2001,0,0,0,0
10377,SRB,2002,0,0,0,0
10378,SRB,2003,0,0,0,0
10379,SRB,2004,0,0,0,0
10380,SRB,2005,0,0,0,0
10381,SRB,2006,0,0,0,0
10382,SRB,2007,0,1,0,1
10383,SRB,2008,0,0,0,0
10384,SRB,2009,0,0,0,1
10385,SRB,2010,0,0,0,1
10386,SRB,2011,0,0,0,0
10387,SRB,2012,0,0,0,0
10388,SRB,2013,0,0,0,1
10389,SRB,2014,0,0,0,1
10390,SRB,2015,0,0,0,0
10391,SRB,2016,0,0,0,1
10392,SRB,2017,0,0,0,0
10393,SRB,2018,0,0,0,1
10394,SRB,2019,0,0,0,1
10395,SRB,2020,0,0,0,1
10396,SRB,2021,0,0,0,1
10397,SRB,2022,0,1,0,0
10398,SRB,2023,0,0,0,1
10399,SRB,2024,0,0,0,0
10400,SSD,1960,0,0,0,0
10401,SSD,1961,0,0,0,0
10402,SSD,1962,0,0,0,0
10403,SSD,1963,0,0,0,0
10404,SSD,1964,0,0,0,0
10405,SSD,1965,0,0,0,0
10406,SSD,1966,0,0,0,0
10407,SSD,1967,0,0,0,0
10408,SSD,1968,0,0,0,0
10409,SSD,1969,0,0,0,0
10410,SSD,1970,0,0,0,0
10411,SSD,1971,0,0,0,0
10412,SSD,1972,0,0,0,0
10413,SSD,1973,0,0,0,0
10414,SSD,1974,0,0,0,0
10415,SSD,1975,0,0,0,0
10416,SSD,1976,0,0,0,0
10417,SSD,1977,0,0,0,0
10418,SSD,1978,0,0,0,0
10419,SSD,1979,0,0,0,0
10420,SSD,1980,0,0,0,0
10421,SSD,1981,0,0,0,0
10422,SSD,1982,0,0,0,0
10423,SSD,1983,0,0,0,0
10424,SSD,1984,0,0,0,0
10425,SSD,1985,0,0,0,0
10426,SSD,1986,0,0,0,0
10427,SSD,1987,0,0,0,0
10428,SSD,1988,0,0,0,0
10429,SSD,1989,0,0,0,0
10430,SSD,1990,0,0,0,0
10431,SSD,1991,0,0,0,0
10432,SSD,1992,0,0,0,0
10433,SSD,1993,0,0,0,0
10434,SSD,1994,0,0,0,0
10435,SSD,1995,0,0,0,0
10436,SSD,1996,0,0,0,0
10437,SSD,1997,0,0,0,0
10438,SSD,1998,0,0,0,0
10439,SSD,1999,0,0,0,0
10440,SSD,2000,0,0,0,0
10441,SSD,2001,0,0,0,0
10442,SSD,2002,0,0,0,0
10443,SSD,2003,0,0,0,0
10444,SSD,2004,0,0,0,0
10445,SSD,2005,0,0,0,0
10446,SSD,2006,0,0,0,0
10447,SSD,2007,0,0,0,0
10448,SSD,2008,0,0,0,1
10449,SSD,2009,1,0,0,0
10450,SSD,2010,0,0,0,1
10451,SSD,2011,0,0,0,0
10452,SSD,2012,0,0,0,1
10453,SSD,2013,0,0,0,1
10454,SSD,2014,0,0,0,0
10455,SSD,2015,0,0,0,0
10456,SSD,2016,1,0,0,1
10457,SSD,2017,0,0,0,0
10458,SSD,2018,0,0,0,0
10459,SSD,2019,0,0,1,1
10460,SSD,2020,0,0,0,1
10461,SSD,2021,1,0,0,1
10462,SSD,2022,0,0,0,1
10463,SSD,2023,0,0,0,0
10464,SSD,2024,0,0,0,0
10465,STP,1960,0,0,0,0
10466,STP,1961,0,0,0,0
10467,STP,1962,0,0,0,0
10468,STP,1963,0,0,0,0
10469,STP,1964,0,0,0,0
10470,STP,1965,0,0,0,0
10471,STP,1966,0,0,0,0
10472,STP,1967,0,0,0,0
10473,STP,1968,0,0,0,0
10474,STP,1969,0,0,0,0
10475,STP,1970,0,0,0,0
10476,STP,1971,0,0,0,0
10477,STP,1972,0,0,0,0
10478,STP,1973,0,0,0,0
10479,STP,1974,0,0,0,0
10480,STP,1975,0,0,0,0
10481,STP,1976,0,0,0,0
10482,STP,1977,0,0,0,0
10483,STP,1978,0,0,0,0
10484,STP,1979,0,0,0,0
10485,STP,1980,0,0,0,0
10486,STP,1981,0,0,0,0
10487,STP,1982,0,0,0,0
10488,STP,1983,1,0,0,0
10489,STP,1984,0,0,0,0
10490,STP,1985,0,0,0,0
10491,STP,1986,0,0,0,0
10492,STP,1987,0,0,0,0
10493,STP,1988,0,0,0,0
10494,STP,1989,0,0,0,0
10495,STP,1990,0,0,0,0
10496,STP,1991,0,0,0,0
10497,STP,1992,0,0,0,0
10498,STP,1993,0,0,0,0
10499,STP,1994,0,0,0,0
10500,STP,1995,0,0,0,0
10501,STP,1996,0,0,0,0
10502,STP,1997,0,0,0,0
10503,STP,1998,0,0,0,0
10504,STP,1999,0,0,0,0
10505,STP,2000,0,0,0,0
10506,STP,2001,0,0,0,0
10507,STP,2002,0,0,0,0
10508,STP,2003,0,0,0,0
10509,STP,2004,0,0,0,0
10510,STP,2005,0,0,0,0
10511,STP,2006,0,0,0,0
10512,STP,2007,0,0,0,0
10513,STP,2008,0,0,0,0
10514,STP,2009,0,0,0,0
10515,STP,2010,0,0,0,0
10516,STP,2011,0,0,0,0
10517,STP,2012,0,0,0,0
10518,STP,2013,0,0,0,0
10519,STP,2014,0,0,0,0
10520,STP,2015,0,0,0,0
10521,STP,2016,0,0,0,0
10522,STP,2017,0,0,0,0
10523,STP,2018,0,0,0,0
10524,STP,2019,0,0,0,0
10525,STP,2020,0,0,0,0
10526,STP,2021,0,0,0,1
10527,STP,2022,0,0,0,0
10528,STP,2023,0,0,0,0
10529,STP,2024,0,0,0,0
10530,SUN,1960,0,0,0,0
10531,SUN,1961,0,0,0,0
10532,SUN,1962,0,0,0,0
10533,SUN,1963,0,0,0,0
10534,SUN,1964,0,0,0,0
10535,SUN,1965,0,0,0,0
10536,SUN,1966,0,0,0,0
10537,SUN,1967,0,0,0,0
10538,SUN,1968,0,0,0,0
10539,SUN,1969,0,0,0,0
10540,SUN,1970,0,0,0,0
10541,SUN,1971,0,0,0,0
10542,SUN,1972,0,0,0,0
10543,SUN,1973,0,0,0,0
10544,SUN,1974,0,0,0,0
10545,SUN,1975,0,0,0,0
10546,SUN,1976,0,0,0,0
10547,SUN,1977,0,0,0,0
10548,SUN,1978,0,0,0,0
10549,SUN,1979,0,0,0,0
10550,SUN,1980,0,0,0,0
10551,SUN,1981,0,0,0,1
10552,SUN,1982,0,0,0,1
10553,SUN,1983,0,0,0,1
10554,SUN,1984,0,0,0,1
10555,SUN,1985,0,0,0,1
10556,SUN,1986,0,0,0,0
10557,SUN,1987,0,0,1,1
10558,SUN,1988,0,0,0,1
10559,SUN,1989,0,0,0,1
10560,SUN,1990,0,0,0,1
10561,SUN,1991,0,0,0,1
10562,SUN,1992,0,0,0,0
10563,SUN,1993,0,0,0,0
10564,SUN,1994,0,0,0,0
10565,SUN,1995,0,0,0,0
10566,SUN,1996,0,0,0,0
10567,SUN,1997,0,0,0,0
10568,SUN,1998,0,0,0,0
10569,SUN,1999,0,0,0,0
10570,SUN,2000,0,0,0,0
10571,SUN,2001,0,0,0,0
10572,SUN,2002,0,0,0,0
10573,SUN,2003,0,0,0,0
10574,SUN,2004,0,0,0,0
10575,SUN,2005,0,0,0,0
10576,SUN,2006,0,0,0,0
10577,SUN,2007,0,0,0,0
10578,SUN,2008,0,0,0,0
10579,SUN,2009,0,0,0,0
10580,SUN,2010,0,0,0,0
10581,SUN,2011,0,0,0,0
10582,SUN,2012,0,0,0,0
10583,SUN,2013,0,0,0,0
10584,SUN,2014,0,0,0,0
10585,SUN,2015,0,0,0,0
10586,SUN,2016,0,0,0,0
10587,SUN,2017,0,0,0,0
10588,SUN,2018,0,0,0,0
10589,SUN,2019,0,0,0,0
10590,SUN,2020,0,0,0,0
10591,SUN,2021,0,0,0,0
10592,SUN,2022,0,0,0,0
10593,SUN,2023,0,0,0,0
10594,SUN,2024,0,0,0,0
10595,SUR,1960,0,0,0,0
10596,SUR,1961,0,0,0,0
10597,SUR,1962,0,0,0,0
10598,SUR,1963,0,0,0,0
10599,SUR,1964,0,0,0,0
10600,SUR,1965,0,0,0,0
10601,SUR,1966,0,0,0,0
10602,SUR,1967,0,0,0,0
10603,SUR,1968,0,0,0,0
10604,SUR,1969,0,0,0,1
10605,SUR,1970,0,0,0,0
10606,SUR,1971,0,0,0,0
10607,SUR,1972,0,0,0,0
10608,SUR,1973,0,0,0,0
10609,SUR,1974,0,0,0,0
10610,SUR,1975,0,0,0,0
10611,SUR,1976,0,0,0,0
10612,SUR,1977,0,0,0,0
10613,SUR,1978,0,0,0,0
10614,SUR,1979,0,0,0,0
10615,SUR,1980,0,0,0,0
10616,SUR,1981,0,0,0,0
10617,SUR,1982,0,0,0,0
10618,SUR,1983,0,0,0,0
10619,SUR,1984,0,0,0,0
10620,SUR,1985,0,0,0,0
10621,SUR,1986,0,0,0,0
10622,SUR,1987,0,0,0,0
10623,SUR,1988,0,0,0,0
10624,SUR,1989,0,0,0,0
10625,SUR,1990,0,0,0,0
10626,SUR,1991,0,0,0,0
10627,SUR,1992,0,0,0,0
10628,SUR,1993,0,0,0,0
10629,SUR,1994,0,0,0,0
10630,SUR,1995,0,0,0,0
10631,SUR,1996,0,0,0,0
10632,SUR,1997,0,0,0,0
10633,SUR,1998,0,0,0,0
10634,SUR,1999,0,0,0,0
10635,SUR,2000,0,0,0,0
10636,SUR,2001,0,0,0,0
10637,SUR,2002,0,0,0,0
10638,SUR,2003,0,0,0,0
10639,SUR,2004,0,0,0,0
10640,SUR,2005,0,0,0,0
10641,SUR,2006,0,0,0,1
10642,SUR,2007,0,0,0,0
10643,SUR,2008,0,0,0,1
10644,SUR,2009,0,0,0,0
10645,SUR,2010,0,0,0,0
10646,SUR,2011,0,0,0,0
10647,SUR,2012,0,0,0,0
10648,SUR,2013,0,0,0,0
10649,SUR,2014,0,0,0,0
10650,SUR,2015,0,0,0,0
10651,SUR,2016,0,0,0,0
10652,SUR,2017,0,0,0,0
10653,SUR,2018,0,0,0,0
10654,SUR,2019,0,0,0,0
10655,SUR,2020,0,0,0,0
10656,SUR,2021,0,0,0,1
10657,SUR,2022,0,0,0,1
10658,SUR,2023,0,0,0,0
10659,SUR,2024,0,0,0,0
10660,SVK,1960,0,0,0,0
10661,SVK,1961,0,0,0,0
10662,SVK,1962,0,0,0,0
10663,SVK,1963,0,0,0,0
10664,SVK,1964,0,0,0,0
10665,SVK,1965,0,0,0,0
10666,SVK,1966,0,0,0,0
10667,SVK,1967,0,0,0,0
10668,SVK,1968,0,0,0,0
10669,SVK,1969,0,0,0,0
10670,SVK,1970,0,0,0,0
10671,SVK,1971,0,0,0,0
10672,SVK,1972,0,0,0,0
10673,SVK,1973,0,0,0,0
10674,SVK,1974,0,0,0,0
10675,SVK,1975,0,0,0,0
10676,SVK,1976,0,0,0,0
10677,SVK,1977,0,0,0,0
10678,SVK,1978,0,0,0,0
10679,SVK,1979,0,0,0,0
10680,SVK,1980,0,0,0,0
10681,SVK,1981,0,0,0,0
10682,SVK,1982,0,0,0,0
10683,SVK,1983,0,0,0,0
10684,SVK,1984,0,0,0,0
10685,SVK,1985,0,0,0,0
10686,SVK,1986,0,0,0,0
10687,SVK,1987,0,0,0,0
10688,SVK,1988,0,0,0,0
10689,SVK,1989,0,0,0,0
10690,SVK,1990,0,0,0,0
10691,SVK,1991,0,0,0,0
10692,SVK,1992,0,0,0,0
10693,SVK,1993,0,0,0,0
10694,SVK,1994,0,0,0,0
10695,SVK,1995,0,0,0,0
10696,SVK,1996,0,0,0,0
10697,SVK,1997,0,0,0,1
10698,SVK,1998,0,0,0,1
10699,SVK,1999,0,0,0,1
10700,SVK,2000,0,0,1,0
10701,SVK,2001,0,0,0,1
10702,SVK,2002,0,0,0,1
10703,SVK,2003,0,1,0,0
10704,SVK,2004,0,0,0,1
10705,SVK,2005,0,0,0,1
10706,SVK,2006,0,0,0,1
10707,SVK,2007,0,1,0,0
10708,SVK,2008,0,0,0,0
10709,SVK,2009,0,0,0,0
10710,SVK,2010,0,0,0,1
10711,SVK,2011,0,0,0,0
10712,SVK,2012,0,0,0,0
10713,SVK,2013,0,0,0,1
10714,SVK,2014,0,0,0,0
10715,SVK,2015,0,0,0,0
10716,SVK,2016,0,0,0,0
10717,SVK,2017,0,0,0,0
10718,SVK,2018,0,0,0,0
10719,SVK,2019,0,0,0,0
10720,SVK,2020,0,0,0,1
10721,SVK,2021,0,0,0,1
10722,SVK,2022,0,1,0,0
10723,SVK,2023,0,0,0,0
10724,SVK,2024,0,0,0,0
10725,SVN,1960,0,0,0,0
10726,SVN,1961,0,0,0,0
10727,SVN,1962,0,0,0,0
10728,SVN,1963,0,0,0,0
10729,SVN,1964,0,0,0,0
10730,SVN,1965,0,0,0,0
10731,SVN,1966,0,0,0,0
10732,SVN,1967,0,0,0,0
10733,SVN,1968,0,0,0,0
10734,SVN,1969,0,0,0,0
10735,SVN,1970,0,0,0,0
10736,SVN,1971,0,0,0,0
10737,SVN,1972,0,0,0,0
10738,SVN,1973,0,0,0,0
10739,SVN,1974,0,0,0,0
10740,SVN,1975,0,0,0,0
10741,SVN,1976,0,0,0,0
10742,SVN,1977,0,0,0,0
10743,SVN,1978,0,0,0,0
10744,SVN,1979,0,0,0,0
10745,SVN,1980,0,0,0,0
10746,SVN,1981,0,0,0,0
10747,SVN,1982,0,0,0,0
10748,SVN,1983,0,0,0,0
10749,SVN,1984,0,0,0,0
10750,SVN,1985,0,0,0,0
10751,SVN,1986,0,0,0,0
10752,SVN,1987,0,0,0,0
10753,SVN,1988,0,0,0,0
10754,SVN,1989,0,0,0,0
10755,SVN,1990,0,0,0,0
10756,SVN,1991,0,0,0,0
10757,SVN,1992,0,0,0,0
10758,SVN,1993,0,0,0,0
10759,SVN,1994,0,0,0,0
10760,SVN,1995,0,0,0,0
10761,SVN,1996,0,0,0,0
10762,SVN,1997,0,0,0,0
10763,SVN,1998,0,0,0,0
10764,SVN,1999,0,0,0,0
10765,SVN,2000,0,0,0,0
10766,SVN,2001,0,0,0,0
10767,SVN,2002,0,0,0,0
10768,SVN,2003,0,1,0,0
10769,SVN,2004,0,0,0,0
10770,SVN,2005,0,0,0,1
10771,SVN,2006,0,0,0,0
10772,SVN,2007,0,0,0,0
10773,SVN,2008,0,0,0,0
10774,SVN,2009,0,0,0,0
10775,SVN,2010,0,0,0,0
10776,SVN,2011,0,0,0,0
10777,SVN,2012,0,0,0,1
10778,SVN,2013,0,0,0,0
10779,SVN,2014,0,0,0,1
10780,SVN,2015,0,0,0,0
10781,SVN,2016,0,0,0,0
10782,SVN,2017,0,0,0,0
10783,SVN,2018,0,0,0,0
10784,SVN,2019,0,0,0,0
10785,SVN,2020,0,0,0,0
10786,SVN,2021,0,0,0,1
10787,SVN,2022,0,1,0,0
10788,SVN,2023,0,0,0,1
10789,SVN,2024,0,0,0,0
10790,SWE,1960,0,0,0,0
10791,SWE,1961,0,0,0,0
10792,SWE,1962,0,0,0,0
10793,SWE,1963,0,0,0,0
10794,SWE,1964,0,0,0,0
10795,SWE,1965,0,0,0,0
10796,SWE,1966,0,0,0,0
10797,SWE,1967,0,0,0,0
10798,SWE,1968,0,0,0,0
10799,SWE,1969,0,0,0,0
10800,SWE,1970,0,0,0,0
10801,SWE,1971,0,0,0,0
10802,SWE,1972,0,0,0,0
10803,SWE,1973,0,0,0,0
10804,SWE,1974,0,0,0,0
10805,SWE,1975,0,0,0,0
10806,SWE,1976,0,0,0,0
10807,SWE,1977,0,0,0,1
10808,SWE,1978,0,0,0,0
10809,SWE,1979,0,0,0,0
10810,SWE,1980,0,0,0,0
10811,SWE,1981,0,0,0,0
10812,SWE,1982,0,0,0,0
10813,SWE,1983,0,0,0,0
10814,SWE,1984,0,0,0,0
10815,SWE,1985,0,0,0,1
10816,SWE,1986,0,0,0,0
10817,SWE,1987,0,0,0,0
10818,SWE,1988,0,0,0,0
10819,SWE,1989,0,0,0,0
10820,SWE,1990,0,0,0,0
10821,SWE,1991,0,0,0,0
10822,SWE,1992,0,0,0,0
10823,SWE,1993,0,0,0,0
10824,SWE,1994,0,0,0,0
10825,SWE,1995,0,0,0,0
10826,SWE,1996,0,0,0,0
10827,SWE,1997,0,0,0,0
10828,SWE,1998,0,0,0,0
10829,SWE,1999,0,0,0,0
10830,SWE,2000,0,0,0,0
10831,SWE,2001,0,0,0,0
10832,SWE,2002,0,0,0,0
10833,SWE,2003,0,0,0,0
10834,SWE,2004,0,0,0,0
10835,SWE,2005,0,0,0,0
10836,SWE,2006,0,0,0,0
10837,SWE,2007,0,0,0,0
10838,SWE,2008,0,0,0,0
10839,SWE,2009,0,0,0,0
10840,SWE,2010,0,0,0,0
10841,SWE,2011,0,0,0,0
10842,SWE,2012,0,0,0,0
10843,SWE,2013,0,0,0,0
10844,SWE,2014,0,0,0,0
10845,SWE,2015,0,0,0,0
10846,SWE,2016,0,0,0,0
10847,SWE,2017,0,0,0,0
10848,SWE,2018,0,0,1,0
10849,SWE,2019,0,0,0,0
10850,SWE,2020,0,0,0,0
10851,SWE,2021,0,0,0,1
10852,SWE,2022,0,1,0,0
10853,SWE,2023,0,0,0,0
10854,SWE,2024,0,0,0,0
10855,SWZ,1960,0,0,0,0
10856,SWZ,1961,0,0,0,0
10857,SWZ,1962,0,0,0,0
10858,SWZ,1963,0,0,0,0
10859,SWZ,1964,0,0,0,0
10860,SWZ,1965,0,0,0,0
10861,SWZ,1966,0,0,0,0
10862,SWZ,1967,0,0,0,0
10863,SWZ,1968,0,0,0,0
10864,SWZ,1969,0,0,0,0
10865,SWZ,1970,0,0,0,0
10866,SWZ,1971,0,0,0,0
10867,SWZ,1972,0,0,0,0
10868,SWZ,1973,0,0,0,0
10869,SWZ,1974,0,0,0,0
10870,SWZ,1975,0,0,0,0
10871,SWZ,1976,0,0,0,0
10872,SWZ,1977,0,0,0,0
10873,SWZ,1978,0,0,0,0
10874,SWZ,1979,0,0,0,0
10875,SWZ,1980,0,0,0,0
10876,SWZ,1981,1,0,0,0
10877,SWZ,1982,0,0,0,0
10878,SWZ,1983,0,0,0,0
10879,SWZ,1984,1,0,0,0
10880,SWZ,1985,0,0,0,0
10881,SWZ,1986,0,0,0,0
10882,SWZ,1987,0,0,0,0
10883,SWZ,1988,0,0,0,0
10884,SWZ,1989,0,0,0,0
10885,SWZ,1990,1,0,0,0
10886,SWZ,1991,0,0,0,0
10887,SWZ,1992,0,0,0,0
10888,SWZ,1993,0,0,0,0
10889,SWZ,1994,0,0,0,0
10890,SWZ,1995,0,0,0,0
10891,SWZ,1996,0,0,0,0
10892,SWZ,1997,0,0,0,0
10893,SWZ,1998,0,0,0,0
10894,SWZ,1999,0,0,0,0
10895,SWZ,2000,0,0,0,1
10896,SWZ,2001,1,0,0,0
10897,SWZ,2002,0,0,0,0
10898,SWZ,2003,0,0,0,0
10899,SWZ,2004,0,0,0,0
10900,SWZ,2005,0,0,0,0
10901,SWZ,2006,0,0,0,0
10902,SWZ,2007,1,0,1,0
10903,SWZ,2008,0,0,0,1
10904,SWZ,2009,0,0,0,0
10905,SWZ,2010,0,0,0,0
10906,SWZ,2011,0,0,0,0
10907,SWZ,2012,0,0,0,0
10908,SWZ,2013,0,0,0,0
10909,SWZ,2014,0,0,0,1
10910,SWZ,2015,0,0,0,0
10911,SWZ,2016,1,0,0,0
10912,SWZ,2017,0,0,0,0
10913,SWZ,2018,0,0,0,0
10914,SWZ,2019,1,0,0,0
10915,SWZ,2020,0,0,0,0
10916,SWZ,2021,0,0,0,0
10917,SWZ,2022,0,0,0,0
10918,SWZ,2023,0,0,0,0
10919,SWZ,2024,0,0,0,0
10920,SYC,1960,0,0,0,0
10921,SYC,1961,0,0,0,0
10922,SYC,1962,0,0,0,0
10923,SYC,1963,0,0,0,0
10924,SYC,1964,0,0,0,0
10925,SYC,1965,0,0,0,0
10926,SYC,1966,0,0,0,0
10927,SYC,1967,0,0,0,0
10928,SYC,1968,0,0,0,0
10929,SYC,1969,0,0,0,0
10930,SYC,1970,0,0,0,0
10931,SYC,1971,0,0,0,0
10932,SYC,1972,0,0,0,0
10933,SYC,1973,0,0,0,0
10934,SYC,1974,0,0,0,0
10935,SYC,1975,0,0,0,0
10936,SYC,1976,0,0,0,0
10937,SYC,1977,0,0,0,0
10938,SYC,1978,0,0,0,0
10939,SYC,1979,0,0,0,0
10940,SYC,1980,0,0,0,0
10941,SYC,1981,0,0,0,0
10942,SYC,1982,0,0,0,0
10943,SYC,1983,0,0,0,0
10944,SYC,1984,0,0,0,0
10945,SYC,1985,0,0,0,0
10946,SYC,1986,0,0,0,0
10947,SYC,1987,0,0,0,0
10948,SYC,1988,0,0,0,0
10949,SYC,1989,0,0,0,0
10950,SYC,1990,0,0,0,0
10951,SYC,1991,0,0,0,0
10952,SYC,1992,0,0,0,0
10953,SYC,1993,0,0,0,0
10954,SYC,1994,0,0,0,0
10955,SYC,1995,0,0,0,0
10956,SYC,1996,0,0,0,0
10957,SYC,1997,0,0,0,1
10958,SYC,1998,0,0,0,0
10959,SYC,1999,0,0,0,0
10960,SYC,2000,0,0,0,0
10961,SYC,2001,0,0,0,0
10962,SYC,2002,0,0,0,0
10963,SYC,2003,0,0,0,0
10964,SYC,2004,0,0,0,0
10965,SYC,2005,0,0,0,0
10966,SYC,2006,0,0,0,0
10967,SYC,2007,0,0,0,0
10968,SYC,2008,0,0,0,0
10969,SYC,2009,0,0,0,0
10970,SYC,2010,0,0,0,0
10971,SYC,2011,0,0,0,0
10972,SYC,2012,0,0,0,0
10973,SYC,2013,0,0,0,0
10974,SYC,2014,0,0,0,1
10975,SYC,2015,0,0,0,0
10976,SYC,2016,0,0,0,0
10977,SYC,2017,0,0,0,0
10978,SYC,2018,0,0,0,0
10979,SYC,2019,0,0,0,0
10980,SYC,2020,0,0,0,0
10981,SYC,2021,0,0,0,0
10982,SYC,2022,0,0,0,0
10983,SYC,2023,0,0,0,0
10984,SYC,2024,0,0,0,0
10985,SYR,1960,0,0,0,0
10986,SYR,1961,0,0,0,0
10987,SYR,1962,0,0,0,0
10988,SYR,1963,0,0,0,0
10989,SYR,1964,0,0,0,0
10990,SYR,1965,0,0,0,0
10991,SYR,1966,0,0,0,0
10992,SYR,1967,0,0,0,1
10993,SYR,1968,0,0,0,0
